idx,episode_id,label,confidence,racket,source_csv,lateral_offset_m,lateral_velocity_window_mps,pre_to_hit_delta_m,score_forehand,score_backhand,reason
502,Table_Tennis_01_013_TennisBats01_19p48_21p48_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.43065,-1.50577,-0.11676,6.75,0.00,body_local_swing_forehand
503,Table_Tennis_01_013_TennisBats01_1p77_3p77_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.35202,-1.30758,-0.07751,6.75,0.00,body_local_swing_forehand
504,Table_Tennis_01_013_TennisBats01_27p21_29p21_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.41118,-1.28158,-0.09561,6.75,0.00,body_local_swing_forehand
505,Table_Tennis_01_013_TennisBats01_28p57_30p57_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.37202,-1.99489,-0.12176,6.75,0.00,body_local_swing_forehand
506,Table_Tennis_01_013_TennisBats01_29p86_31p86_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.46911,-0.70318,-0.03523,5.75,0.00,body_local_swing_forehand
507,Table_Tennis_01_013_TennisBats01_31p23_33p23_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.40319,-1.47064,-0.11433,6.75,0.00,body_local_swing_forehand
508,Table_Tennis_01_013_TennisBats01_32p54_34p54_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.31483,-1.80478,-0.12841,6.00,0.00,body_local_swing_forehand
509,Table_Tennis_01_013_TennisBats01_33p89_35p89_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.34356,-1.75088,-0.10305,6.75,0.00,body_local_swing_forehand
510,Table_Tennis_01_013_TennisBats01_35p24_37p24_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.49210,-1.46977,-0.09967,6.75,0.00,body_local_swing_forehand
511,Table_Tennis_01_013_TennisBats01_36p53_38p53_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.55107,-2.46978,-0.10729,6.75,0.00,body_local_swing_forehand
512,Table_Tennis_01_013_TennisBats01_37p86_39p86_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.34449,-1.68374,-0.11247,6.75,0.00,body_local_swing_forehand
513,Table_Tennis_01_013_TennisBats01_39p20_41p20_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.48125,-1.40704,-0.11268,6.75,0.00,body_local_swing_forehand
514,Table_Tennis_01_013_TennisBats01_3p11_5p11_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.35334,-1.38773,-0.08849,6.75,0.00,body_local_swing_forehand
515,Table_Tennis_01_013_TennisBats01_40p51_42p51_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.31429,-1.94222,-0.12632,6.00,0.00,body_local_swing_forehand
516,Table_Tennis_01_013_TennisBats01_41p83_43p83_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.58358,-1.52015,-0.09003,6.75,0.00,body_local_swing_forehand
517,Table_Tennis_01_013_TennisBats01_43p07_45p07_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.36063,-1.79796,-0.11358,6.75,0.00,body_local_swing_forehand
518,Table_Tennis_01_013_TennisBats01_44p32_46p32_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.50114,-2.16299,-0.12287,6.75,0.00,body_local_swing_forehand
519,Table_Tennis_01_013_TennisBats01_4p40_6p40_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.45598,-0.90691,-0.07398,6.75,0.00,body_local_swing_forehand
520,Table_Tennis_01_013_TennisBats01_52p52_54p52_Skeleton001,unknown,0.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.23211,0.02146,-0.00520,0.00,0.00,weak_motion_evidence
521,Table_Tennis_01_013_TennisBats01_53p88_55p88_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.45253,-0.77259,-0.05167,5.75,0.00,body_local_swing_forehand
522,Table_Tennis_01_013_TennisBats01_5p83_7p83_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.51544,-0.41884,-0.01282,3.75,0.00,body_local_swing_forehand
523,Table_Tennis_01_013_TennisBats01_61p12_63p12_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.19869,-2.13076,-0.16237,6.00,0.00,body_local_swing_forehand
524,Table_Tennis_01_013_TennisBats01_62p59_64p59_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.26752,-1.62754,-0.09387,6.00,0.00,body_local_swing_forehand
525,Table_Tennis_01_013_TennisBats01_63p83_65p83_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.09745,-0.52766,-0.04062,4.00,0.75,body_local_swing_forehand
526,Table_Tennis_01_013_TennisBats01_65p17_67p17_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.37334,-1.27324,-0.09451,6.75,0.00,body_local_swing_forehand
527,Table_Tennis_01_013_TennisBats01_66p52_68p52_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.56303,-0.38072,-0.01689,3.75,0.00,body_local_swing_forehand
528,Table_Tennis_01_013_TennisBats01_73p09_75p09_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.36991,-1.53451,-0.10065,6.75,0.00,body_local_swing_forehand
529,Table_Tennis_01_013_TennisBats01_74p31_76p31_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.29350,-1.63952,-0.08594,6.00,0.00,body_local_swing_forehand
530,Table_Tennis_01_013_TennisBats01_75p60_77p60_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.41857,-1.26097,-0.09117,6.75,0.00,body_local_swing_forehand
531,Table_Tennis_01_013_TennisBats01_76p84_78p84_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.33514,-1.25101,-0.06456,6.75,0.00,body_local_swing_forehand
532,Table_Tennis_01_013_TennisBats01_78p07_80p07_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.43125,-1.40041,-0.13069,6.75,0.00,body_local_swing_forehand
533,Table_Tennis_01_013_TennisBats01_79p43_81p43_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.40477,-2.00264,-0.13131,6.75,0.00,body_local_swing_forehand
534,Table_Tennis_01_013_TennisBats01_7p14_9p14_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.49513,-0.74896,-0.04518,5.75,0.00,body_local_swing_forehand
535,Table_Tennis_01_013_TennisBats01_80p64_82p64_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.40235,-1.24246,-0.07145,6.75,0.00,body_local_swing_forehand
536,Table_Tennis_01_013_TennisBats01_81p98_83p98_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.43883,-1.13577,-0.03699,5.75,0.00,body_local_swing_forehand
537,Table_Tennis_01_013_TennisBats01_83p23_85p23_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.35364,-1.50288,-0.10897,6.75,0.00,body_local_swing_forehand
538,Table_Tennis_01_013_TennisBats01_84p52_86p52_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.52885,-0.65415,-0.04664,5.75,0.00,body_local_swing_forehand
539,Table_Tennis_01_013_TennisBats01_85p78_87p78_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.52922,-0.57741,-0.02183,3.75,0.00,body_local_swing_forehand
540,Table_Tennis_01_013_TennisBats01_8p58_10p58_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.50255,-0.76902,-0.05339,5.75,0.00,body_local_swing_forehand
541,Table_Tennis_01_013_TennisBats01_92p17_94p17_Skeleton001,unknown,0.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.13013,0.02089,0.00080,0.00,0.75,weak_motion_evidence
542,Table_Tennis_01_013_TennisBats01_93p46_95p46_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.33231,-1.65254,-0.12262,6.75,0.00,body_local_swing_forehand
543,Table_Tennis_01_013_TennisBats01_96p04_98p04_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.44943,-1.79921,-0.13237,6.75,0.00,body_local_swing_forehand
544,Table_Tennis_01_013_TennisBats01_99p59_101p59_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.19607,-2.08803,-0.19230,6.00,0.00,body_local_swing_forehand
545,Table_Tennis_01_013_TennisBats01_9p90_11p90_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_013.csv,0.37930,-1.42288,-0.10429,6.75,0.00,body_local_swing_forehand
546,Table_Tennis_01_013_TennisBats02_100p44_102p44_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.20356,0.61320,0.04694,0.00,4.00,body_local_swing_backhand
547,Table_Tennis_01_013_TennisBats02_10p51_12p51_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.10188,0.36814,0.01226,0.00,3.75,body_local_swing_backhand
548,Table_Tennis_01_013_TennisBats02_119p81_121p81_Skeleton002,unknown,0.2000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.21833,0.35850,-0.01821,1.00,2.00,ambiguous_body_local_swing
549,Table_Tennis_01_013_TennisBats02_121p08_123p08_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.14437,0.36970,0.05135,0.00,4.75,body_local_swing_backhand
550,Table_Tennis_01_013_TennisBats02_123p54_125p54_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.08343,0.07447,0.00322,0.00,0.75,weak_motion_evidence
551,Table_Tennis_01_013_TennisBats02_129p45_131p45_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.10572,0.65684,0.02249,0.00,4.75,body_local_swing_backhand
552,Table_Tennis_01_013_TennisBats02_131p93_133p93_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.13522,0.54190,0.03717,0.00,4.75,body_local_swing_backhand
553,Table_Tennis_01_013_TennisBats02_133p23_135p23_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.14314,0.81656,0.05229,0.00,5.75,body_local_swing_backhand
554,Table_Tennis_01_013_TennisBats02_134p44_136p44_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.21790,0.57107,0.01772,0.00,3.00,body_local_swing_backhand
555,Table_Tennis_01_013_TennisBats02_135p73_137p73_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.22769,0.63971,0.05789,0.00,4.00,body_local_swing_backhand
556,Table_Tennis_01_013_TennisBats02_136p94_138p94_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.17616,0.27908,0.02742,0.00,3.00,body_local_swing_backhand
557,Table_Tennis_01_013_TennisBats02_139p27_141p27_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.14505,0.63318,0.01525,0.00,3.75,body_local_swing_backhand
558,Table_Tennis_01_013_TennisBats02_141p68_143p68_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.22386,0.05589,-0.00904,0.00,0.00,weak_motion_evidence
559,Table_Tennis_01_013_TennisBats02_142p89_144p89_Skeleton002,backhand,0.7500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.19365,0.36383,0.00229,0.00,2.00,body_local_swing_backhand
560,Table_Tennis_01_013_TennisBats02_144p13_146p13_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.11499,0.69465,0.04446,0.00,5.75,body_local_swing_backhand
561,Table_Tennis_01_013_TennisBats02_146p55_148p55_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.02545,1.03148,0.04172,0.00,5.75,body_local_swing_backhand
562,Table_Tennis_01_013_TennisBats02_148p95_150p95_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.04189,0.39664,-0.00969,0.00,2.75,body_local_swing_backhand
563,Table_Tennis_01_013_TennisBats02_150p19_152p19_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.20115,0.66582,0.03035,0.00,5.00,body_local_swing_backhand
564,Table_Tennis_01_013_TennisBats02_152p64_154p64_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.12091,0.99310,0.04893,0.00,5.75,body_local_swing_backhand
565,Table_Tennis_01_013_TennisBats02_153p90_155p90_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.06954,1.27490,0.05740,0.00,5.75,body_local_swing_backhand
566,Table_Tennis_01_013_TennisBats02_155p30_157p30_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.38676,1.04669,0.06324,0.75,6.00,body_local_swing_backhand
567,Table_Tennis_01_013_TennisBats02_156p56_158p56_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.21082,0.55282,0.03077,0.00,4.00,body_local_swing_backhand
568,Table_Tennis_01_013_TennisBats02_157p85_159p85_Skeleton002,backhand,0.7500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.21428,0.38485,-0.00543,0.00,2.00,body_local_swing_backhand
569,Table_Tennis_01_013_TennisBats02_159p06_161p06_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.18091,0.51054,0.02248,0.00,3.00,body_local_swing_backhand
570,Table_Tennis_01_013_TennisBats02_160p29_162p29_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.05788,0.91537,0.02818,0.00,5.75,body_local_swing_backhand
571,Table_Tennis_01_013_TennisBats02_161p58_163p58_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.26919,0.85349,0.07202,0.00,6.00,body_local_swing_backhand
572,Table_Tennis_01_013_TennisBats02_162p79_164p79_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.18470,0.54887,0.03048,0.00,4.00,body_local_swing_backhand
573,Table_Tennis_01_013_TennisBats02_164p00_166p00_Skeleton002,backhand,0.7500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.17232,0.43423,0.00573,0.00,2.00,body_local_swing_backhand
574,Table_Tennis_01_013_TennisBats02_17p47_19p47_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.20239,0.42428,0.02731,0.00,4.00,body_local_swing_backhand
575,Table_Tennis_01_013_TennisBats02_18p80_20p80_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.06156,0.57810,0.02218,0.00,3.75,body_local_swing_backhand
576,Table_Tennis_01_013_TennisBats02_1p10_3p10_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.07630,0.56082,0.03827,0.00,4.75,body_local_swing_backhand
577,Table_Tennis_01_013_TennisBats02_20p07_22p07_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.06286,0.42258,0.00658,0.00,2.75,body_local_swing_backhand
578,Table_Tennis_01_013_TennisBats02_26p52_28p52_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.19984,0.47152,0.03294,0.00,4.00,body_local_swing_backhand
579,Table_Tennis_01_013_TennisBats02_27p81_29p81_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.18172,0.31780,0.01454,0.00,3.00,body_local_swing_backhand
580,Table_Tennis_01_013_TennisBats02_2p42_4p42_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.26007,0.55926,0.03430,0.00,4.00,body_local_swing_backhand
581,Table_Tennis_01_013_TennisBats02_30p50_32p50_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.21263,0.38740,0.01705,0.00,3.00,body_local_swing_backhand
582,Table_Tennis_01_013_TennisBats02_31p81_33p81_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.14238,0.21025,0.00998,0.00,1.75,weak_motion_evidence
583,Table_Tennis_01_013_TennisBats02_33p14_35p14_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.10688,0.32672,0.01629,0.00,3.75,body_local_swing_backhand
584,Table_Tennis_01_013_TennisBats02_34p51_36p51_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.12121,0.16852,0.01363,0.00,2.75,body_local_swing_backhand
585,Table_Tennis_01_013_TennisBats02_35p82_37p82_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.09866,0.39811,0.01393,0.00,3.75,body_local_swing_backhand
586,Table_Tennis_01_013_TennisBats02_37p14_39p14_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.06036,0.43791,0.02176,0.00,3.75,body_local_swing_backhand
587,Table_Tennis_01_013_TennisBats02_38p44_40p44_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.13729,0.36185,0.01586,0.00,3.75,body_local_swing_backhand
588,Table_Tennis_01_013_TennisBats02_39p77_41p77_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.10877,0.35659,0.01865,0.00,3.75,body_local_swing_backhand
589,Table_Tennis_01_013_TennisBats02_3p70_5p70_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.17092,0.43416,0.03159,0.00,4.00,body_local_swing_backhand
590,Table_Tennis_01_013_TennisBats02_42p41_44p41_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.11379,0.41750,0.01018,0.00,2.75,body_local_swing_backhand
591,Table_Tennis_01_013_TennisBats02_43p62_45p62_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.13005,0.22783,0.00664,0.00,1.75,weak_motion_evidence
592,Table_Tennis_01_013_TennisBats02_44p93_46p93_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.00817,0.39579,-0.00177,0.00,2.75,body_local_swing_backhand
593,Table_Tennis_01_013_TennisBats02_51p65_53p65_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.01776,0.88326,0.03015,0.00,5.75,body_local_swing_backhand
594,Table_Tennis_01_013_TennisBats02_53p13_55p13_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.16274,0.53918,0.04317,0.00,4.00,body_local_swing_backhand
595,Table_Tennis_01_013_TennisBats02_54p59_56p59_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.23574,0.52539,0.03187,0.00,4.00,body_local_swing_backhand
596,Table_Tennis_01_013_TennisBats02_5p14_7p14_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.15947,0.73625,0.05809,0.00,5.75,body_local_swing_backhand
597,Table_Tennis_01_013_TennisBats02_61p96_63p96_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.19882,0.57749,0.03929,0.00,4.00,body_local_swing_backhand
598,Table_Tennis_01_013_TennisBats02_63p22_65p22_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.30228,0.03396,-0.02150,1.00,0.00,weak_motion_evidence
599,Table_Tennis_01_013_TennisBats02_64p48_66p48_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.24377,0.68774,0.06196,0.00,6.00,body_local_swing_backhand
600,Table_Tennis_01_013_TennisBats02_65p82_67p82_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.23834,0.16038,-0.00733,0.00,1.00,weak_motion_evidence
601,Table_Tennis_01_013_TennisBats02_6p44_8p44_Skeleton002,backhand,0.9500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.18061,0.33221,0.02203,0.00,3.00,body_local_swing_backhand
602,Table_Tennis_01_013_TennisBats02_72p44_74p44_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.18466,0.15142,-0.00849,0.00,1.00,weak_motion_evidence
603,Table_Tennis_01_013_TennisBats02_73p65_75p65_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.13554,0.39434,0.01000,0.00,2.75,body_local_swing_backhand
604,Table_Tennis_01_013_TennisBats02_74p92_76p92_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.19701,0.25207,0.00483,0.00,1.00,weak_motion_evidence
605,Table_Tennis_01_013_TennisBats02_76p15_78p15_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.05952,0.34936,0.01743,0.00,3.75,body_local_swing_backhand
606,Table_Tennis_01_013_TennisBats02_77p43_79p43_Skeleton002,backhand,0.7500,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.16912,0.27436,0.01419,0.00,2.00,body_local_swing_backhand
607,Table_Tennis_01_013_TennisBats02_78p66_80p66_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.07992,0.65438,0.02857,0.00,5.75,body_local_swing_backhand
608,Table_Tennis_01_013_TennisBats02_7p82_9p82_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,-0.00550,0.87998,0.04475,0.00,5.75,body_local_swing_backhand
609,Table_Tennis_01_013_TennisBats02_80p00_82p00_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.14925,0.25918,0.01766,0.00,2.75,body_local_swing_backhand
610,Table_Tennis_01_013_TennisBats02_81p32_83p32_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.20304,0.57382,0.04568,0.00,4.00,body_local_swing_backhand
611,Table_Tennis_01_013_TennisBats02_82p56_84p56_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.10404,0.43438,0.02597,0.00,4.75,body_local_swing_backhand
612,Table_Tennis_01_013_TennisBats02_83p83_85p83_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.11982,0.46047,0.01363,0.00,3.75,body_local_swing_backhand
613,Table_Tennis_01_013_TennisBats02_85p15_87p15_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.10334,0.62319,0.04153,0.00,4.75,body_local_swing_backhand
614,Table_Tennis_01_013_TennisBats02_86p44_88p44_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.19952,0.59722,0.03231,0.00,4.00,body_local_swing_backhand
615,Table_Tennis_01_013_TennisBats02_89p88_91p88_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.01107,0.99671,0.01515,0.00,4.75,body_local_swing_backhand
616,Table_Tennis_01_013_TennisBats02_91p53_93p53_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.23623,0.29343,-0.00299,0.00,1.00,weak_motion_evidence
617,Table_Tennis_01_013_TennisBats02_92p76_94p76_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.15807,0.45438,0.03613,0.00,4.75,body_local_swing_backhand
618,Table_Tennis_01_013_TennisBats02_94p04_96p04_Skeleton002,unknown,0.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.14878,0.16491,-0.02365,1.00,1.75,weak_motion_evidence
619,Table_Tennis_01_013_TennisBats02_95p35_97p35_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.00853,0.39445,-0.00342,0.00,2.75,body_local_swing_backhand
620,Table_Tennis_01_013_TennisBats02_96p60_98p60_Skeleton002,backhand,0.9000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.05970,0.31504,-0.00055,0.00,2.75,body_local_swing_backhand
621,Table_Tennis_01_013_TennisBats02_9p18_11p18_Skeleton002,backhand,1.0000,TennisBats02,Csv/Point/Table Tennis_01_013.csv,0.18719,0.33272,0.03166,0.00,4.00,body_local_swing_backhand
622,Table_Tennis_01_014_TennisBats01_0p00_1p91_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.18198,-2.29889,-0.17393,6.00,0.00,body_local_swing_forehand
623,Table_Tennis_01_014_TennisBats01_100p36_102p36_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35625,-1.19016,-0.08056,6.75,0.00,body_local_swing_forehand
624,Table_Tennis_01_014_TennisBats01_101p59_103p59_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.35147,-1.18931,-0.08149,6.75,0.00,body_local_swing_forehand
625,Table_Tennis_01_014_TennisBats01_102p86_104p86_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.41006,-0.99734,-0.05555,5.75,0.00,body_local_swing_forehand
626,Table_Tennis_01_014_TennisBats01_104p11_106p11_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.28080,-1.21288,-0.07933,6.00,0.00,body_local_swing_forehand
627,Table_Tennis_01_014_TennisBats01_105p40_107p40_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.50534,-0.91548,-0.07769,6.75,0.00,body_local_swing_forehand
628,Table_Tennis_01_014_TennisBats01_106p70_108p70_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.69045,-1.14870,-0.05228,5.75,0.00,body_local_swing_forehand
629,Table_Tennis_01_014_TennisBats01_107p92_109p92_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.37935,-1.26862,-0.09766,6.75,0.00,body_local_swing_forehand
630,Table_Tennis_01_014_TennisBats01_10p98_12p98_Skeleton001,forehand,1.0000,TennisBats01,Csv/Point/Table Tennis_01_014.csv,0.41375,-1.89020,-0.13060,6.75,0.00,body_local_swing_forehand
